,Supply_ID,mean_x1_days,max_x1_days,min_x1_days,sd_x1_days,mean_x2_days,max_x2_days,min_x2_days,sd_x2_days,mean_x3_days,max_x3_days,min_x3_days,sd_x3_days,mean_x4_days,max_x4_days,min_x4_days,sd_x4_days,mean_x5_days,max_x5_days,min_x5_days,sd_x5_days,mean_x6_days,max_x6_days,min_x6_days,sd_x6_days,mean_x7_days,max_x7_days,min_x7_days,sd_x7_days,mean_x8_days,max_x8_days,min_x8_days,sd_x8_days,mean_x9_days,max_x9_days,min_x9_days,sd_x9_days,mean_x10_days,max_x10_days,min_x10_days,sd_x10_days,mean_x11_days,max_x11_days,min_x11_days,sd_x11_days,mean_x12_days,max_x12_days,min_x12_days,sd_x12_days,mean_x13_days,max_x13_days,min_x13_days,sd_x13_days,mean_x14_days,max_x14_days,min_x14_days,sd_x14_days,mean_x15_days,max_x15_days,min_x15_days,sd_x15_days,mean_x16_days,max_x16_days,min_x16_days,sd_x16_days,mean_x17_days,max_x17_days,min_x17_days,sd_x17_days,mean_x18_days,max_x18_days,min_x18_days,sd_x18_days,mean_x19_days,max_x19_days,min_x19_days,sd_x19_days,mean_x20_days,max_x20_days,min_x20_days,sd_x20_days,mean_x21_days,max_x21_days,min_x21_days,sd_x21_days,mean_x22_days,max_x22_days,min_x22_days,sd_x22_days,mean_x23_days,max_x23_days,min_x23_days,sd_x23_days,mean_x24_days,max_x24_days,min_x24_days,sd_x24_days,mean_x25_days,max_x25_days,min_x25_days,sd_x25_days,mean_x26_days,max_x26_days,min_x26_days,sd_x26_days,mean_x27_days,max_x27_days,min_x27_days,sd_x27_days,mean_x28_days,max_x28_days,min_x28_days,sd_x28_days,mean_x29_days,max_x29_days,min_x29_days,sd_x29_days,mean_x30_days,max_x30_days,min_x30_days,sd_x30_days,mean_x31_days,max_x31_days,min_x31_days,sd_x31_days,mean_x32_days,max_x32_days,min_x32_days,sd_x32_days,mean_x33_days,max_x33_days,min_x33_days,sd_x33_days,mean_x34_days,max_x34_days,min_x34_days,sd_x34_days,mean_x35_days,max_x35_days,min_x35_days,sd_x35_days,mean_x36_days,max_x36_days,min_x36_days,sd_x36_days,mean_x37_days,max_x37_days,min_x37_days,sd_x37_days,mean_x38_days,max_x38_days,min_x38_days,sd_x38_days,mean_x39_days,max_x39_days,min_x39_days,sd_x39_days,mean_x40_days,max_x40_days,min_x40_days,sd_x40_days
62,SUPPLY064,0.006,0.016,0.002,0.0045946829173634076,0.0036,0.009,0.003,0.0018973665961010274,0.0029,0.003,0.002,0.00031622776601683794,0.0033,0.006,0.003,0.0009486832980505135,0.003500000000000001,0.006,0.002,0.00135400640077266,0.0035000000000000005,0.006,0.002,0.0013540064007726601,0.005300000000000001,0.011,0.003,0.00319895816373602,0.004500000000000001,0.01,0.002,0.0024608038433722337,0.006500000000000001,0.013,0.003,0.0037785946829182113,0.0091,0.021,0.002,0.005130518708885314,0.0033,0.006,0.003,0.0009486832980505137,0.0039000000000000007,0.01,0.002,0.0025582111805799858,0.0032,0.006,0.002,0.0010327955589886444,0.0033,0.006,0.003,0.0009486832980505137,0.0055,0.012,0.003,0.0035355339059327377,0.0052,0.009,0.003,0.002097617696340303,0.005,0.012,0.002,0.00298142396999972,0.004700000000000001,0.017,0.003,0.00442342250600897,0.0064,0.013,0.003,0.004221637386396683,0.0058000000000000005,0.013,0.003,0.00322490309931942,0.004200000000000001,0.012,0.003,0.0028982753492378874,0.003,0.003,0.003,4.57139774554258e-19,0.0032,0.006,0.002,0.0010327955589886444,0.003500000000000001,0.006,0.002,0.00135400640077266,0.0084,0.025,0.003,0.007604092465391398,0.0051,0.009,0.003,0.0024698178070456937,0.005300000000000001,0.014,0.003,0.0037133393177689665,0.0045,0.012,0.002,0.0031001792062897125,0.0063,0.015,0.003,0.004137900702315393,0.003500000000000001,0.006,0.002,0.00135400640077266,0.0029,0.003,0.002,0.00031622776601683794,0.0033,0.006,0.003,0.0009486832980505135,0.0032000000000000006,0.006,0.002,0.0010327955589886444,0.0036000000000000003,0.006,0.003,0.0012649110640673518,0.0039,0.009,0.002,0.002233582075700127,0.007200000000000001,0.016,0.003,0.0049396356140913875,0.004200000000000001,0.008,0.002,0.002250925735484551,0.0048000000000000004,0.011,0.002,0.0026583202716502514,0.0066,0.012,0.003,0.0036878177829171546,0.0035000000000000005,0.006,0.003,0.0010801234497346437
63,SUPPLY065,0.10939999999999998,0.349,0.043,0.08944420979955418,0.048799999999999996,0.062,0.039,0.009542885657214315,0.0466,0.069,0.032,0.014064928802600539,0.0402,0.053,0.031,0.008778762251403477,0.0201,0.029,0.012,0.006573515886579351,0.148,0.5,0.012,0.16244041642672827,0.0988,0.209,0.047,0.050119412961002995,0.0338,0.072,0.005,0.02189266746855871,0.0571,0.085,0.01,0.027517469198876394,0.1234,0.507,0.032,0.15369536969820094,0.0209,0.03,0.011,0.0073249952597633505,0.0518,0.08,0.03,0.01438208762469637,0.0422,0.059,0.033,0.01047536793307678,0.0346,0.059,0.012,0.015137884778117302,0.07560000000000001,0.341,0.012,0.11648385677375594,0.048,0.068,0.012,0.016957463122635873,0.14399999999999996,0.53,0.015,0.17790509330039492,0.058199999999999995,0.142,0.009,0.05262825603545431,0.1944,0.54,0.043,0.15294748554106188,0.0628,0.086,0.039,0.015331883989473265,0.0513,0.066,0.04,0.011888836967695557,0.04329999999999999,0.057,0.034,0.008300602387778853,0.03500000000000001,0.048,0.012,0.011195237082497776,0.0205,0.033,0.012,0.007835106182362106,0.133,0.449,0.012,0.14438682611497336,0.0789,0.111,0.054,0.02069594699988919,0.0583,0.084,0.025,0.023300214591286495,0.11960000000000001,0.322,0.052,0.10473267557612254,0.0458,0.09,0.012,0.029779933586971688,0.1133,0.36,0.044,0.09211472315662801,0.043,0.065,0.013,0.014696938456699069,0.0422,0.055,0.033,0.007568942389058652,0.0334,0.056,0.012,0.014151560573543352,0.1002,0.498,0.012,0.17366749839852014,0.09240000000000001,0.482,0.012,0.14337456771222246,0.055400000000000005,0.094,0.009,0.029628064773491742,0.0178,0.025,0.009,0.0062680849458896844,0.0479,0.067,0.034,0.012801475609388858,0.048299999999999996,0.063,0.037,0.00912931785208755,0.06390000000000001,0.084,0.037,0.013084766375870497
64,SUPPLY066,0.10729999999999999,0.514,0.035,0.14598786098698602,0.046299999999999994,0.067,0.028,0.012101882314563944,0.0325,0.042,0.016,0.01099747445754908,0.038,0.065,0.016,0.01627540748764494,0.149,0.464,0.03,0.1709483352751156,0.30779999999999996,0.515,0.06,0.19414072788114867,0.3195,0.544,0.053,0.18567130455009287,0.1071,0.239,0.055,0.06065650097978874,0.0619,0.073,0.04,0.010846914563854348,0.054700000000000006,0.069,0.041,0.010274564062122864,0.0233,0.04,0.005,0.01125512229066294,0.017300000000000003,0.029,0.002,0.011245245909074445,0.020300000000000002,0.039,0.003,0.012867271142968376,0.049,0.298,0.003,0.08869924213630889,0.17320000000000002,0.488,0.021,0.16146330852549753,0.37120000000000003,0.528,0.088,0.14832381991964594,0.325,0.854,0.059,0.2629638758460941,0.0843,0.488,0.022,0.14245393017471375,0.1345,0.27,0.016,0.08818446575219471,0.0323,0.063,0.007,0.017901272456324314,0.04970000000000001,0.068,0.028,0.013433374689762644,0.020200000000000003,0.049,0.003,0.014612019405650647,0.0223,0.039,0.003,0.012193349735727988,0.040400000000000005,0.203,0.002,0.05890331060305525,0.2931,0.742,0.017,0.21549913637362397,0.028200000000000003,0.123,0.005,0.037549374902327674,0.0268,0.065,0.005,0.01692992091600614,0.019499999999999997,0.025,0.004,0.0072303373211612875,0.011200000000000002,0.035,0.004,0.009554521907918202,0.011000000000000001,0.053,0.005,0.01478738200854589,0.03729999999999999,0.049,0.006,0.016152399202595258,0.0072,0.039,0.002,0.011659998094148883,0.009,0.023,0.002,0.007086763875156432,0.0827,0.267,0.005,0.09575089207591402,0.15050000000000002,0.776,0.009,0.23827213666543365,0.15460000000000002,0.391,0.029,0.13751541327752642,0.5326,0.869,0.019,0.2968984862054893,0.2963,0.625,0.069,0.22960209542210677,0.1287,0.391,0.067,0.10485338970836056,0.0516,0.067,0.046,0.007229568912920512
65,SUPPLY067,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0002,0.001,0.0,0.00042163702135578394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0005,0.001,0.0,0.0005270462766947299,0.0005,0.001,0.0,0.0005270462766947299,0.0005,0.001,0.0,0.0005270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,SUPPLY068,0.1478,0.367,0.027,0.12601305047053216,0.14730000000000001,0.371,0.027,0.13216744430204183,0.1502,0.373,0.026,0.1291431591512131,0.16770000000000002,0.383,0.026,0.12604589111377915,0.1662,0.369,0.027,0.1340454317676577,0.1453,0.374,0.027,0.13677479462402584,0.1393,0.237,0.028,0.09622548749912596,0.14609999999999998,0.295,0.025,0.10471702610156362,0.1698,0.372,0.027,0.14679524666842741,0.1471,0.386,0.028,0.14111102799647596,0.14410000000000003,0.281,0.027,0.10378337481932688,0.145,0.367,0.026,0.1450432885574357,0.15819999999999998,0.298,0.027,0.10352326630601774,0.16799999999999998,0.386,0.026,0.15843260046117053,0.16749999999999998,0.346,0.027,0.11495047242665474,0.14020000000000002,0.372,0.027,0.13771936037544694,0.1335,0.333,0.028,0.12763424305412713,0.15889999999999999,0.283,0.027,0.09369981619808844,0.14679999999999999,0.233,0.026,0.080819139647322,0.1367,0.245,0.027,0.09140149524670443,0.1414,0.372,0.026,0.13887260348967323,0.1661,0.377,0.028,0.13675724640560893,0.1669,0.371,0.028,0.12081799902700298,0.1519,0.383,0.027,0.14338406079090132,0.1487,0.305,0.027,0.11124152901582116,0.1451,0.372,0.027,0.13920923500655807,0.158,0.343,0.028,0.1480683025573746,0.14530000000000004,0.32,0.029,0.10884959041417351,0.1402,0.274,0.028,0.09975726094430977,0.1477,0.313,0.027,0.10698291660094354,0.1642,0.367,0.027,0.155907237377444,0.15430000000000002,0.277,0.027,0.0951385539329059,0.1477,0.381,0.026,0.14514364532344426,0.14869999999999997,0.337,0.027,0.1170850118503645,0.1414,0.346,0.026,0.13018977601093634,0.16749999999999998,0.377,0.026,0.165262249503966,0.12589999999999998,0.333,0.024,0.11549357846506735,0.1433,0.259,0.026,0.0862142679607036,0.1356,0.24,0.027,0.09076000097938397,0.1437,0.359,0.026,0.12372913965594359
67,SUPPLY069,0.38349999999999995,0.422,0.365,0.021884799392373793,0.44110000000000005,0.523,0.36,0.04899761898976998,0.40570000000000006,0.445,0.381,0.021807491067673664,0.39390000000000003,0.418,0.376,0.01494768655455865,0.36849999999999994,0.409,0.348,0.02006794015892569,0.5373,0.77,0.418,0.10616449500656988,0.4105,0.438,0.364,0.022247346907989823,0.37,0.447,0.351,0.02862011724488758,0.3761,0.464,0.341,0.03553542833098635,0.3981,0.481,0.348,0.043110839059851816,0.38380000000000003,0.412,0.366,0.0183412104289766,0.40590000000000004,0.49,0.382,0.03107857425587244,0.4162,0.521,0.395,0.03736248861566312,0.40260000000000007,0.451,0.382,0.022126906697502925,0.4032,0.533,0.364,0.04895984749431587,0.2359,0.384,0.121,0.06571056062595858,0.3694,0.401,0.353,0.01543588891728193,0.36890000000000006,0.397,0.352,0.014609357731718862,0.3639,0.402,0.351,0.01880573198669906,0.3706,0.412,0.353,0.01862614649715108,0.4478000000000001,0.546,0.369,0.0477442259452503,0.40750000000000003,0.446,0.376,0.025360730799144304,0.3898,0.422,0.359,0.02058478402445198,0.41079999999999994,0.488,0.363,0.037791239431616656,0.4425,0.577,0.371,0.07559137222961067,0.23159999999999997,0.472,0.015,0.1756544587788448,0.0485,0.226,0.001,0.06431217268570201,0.1802,0.364,0.0,0.17326716685832638,0.36819999999999997,0.397,0.35,0.014979986648859215,0.3618,0.398,0.33,0.020021099980881286,0.4323,0.617,0.365,0.08609690922314099,0.4004,0.465,0.387,0.023329523498491492,0.3097,0.471,0.195,0.11116359316091058,0.23499999999999996,0.393,0.159,0.07696752561957543,0.33459999999999995,0.433,0.273,0.04495232041965254,0.31020000000000003,0.38,0.259,0.038156985671768624,0.27149999999999996,0.296,0.257,0.014277021164561364,0.2631,0.294,0.252,0.01252952069669422,0.2719,0.304,0.245,0.019185932346383376,0.2954,0.327,0.271,0.019224983745116657
68,SUPPLY070,0.13620000000000002,0.383,0.047,0.1136884632083074,0.052000000000000005,0.323,0.017,0.09531118623866887,0.0366,0.075,0.025,0.01595967139734121,0.0252,0.047,0.015,0.011341173758576413,0.05500000000000001,0.071,0.031,0.014,0.046000000000000006,0.112,0.02,0.02642389491014189,0.045700000000000005,0.071,0.02,0.022666911763380756,0.1375,0.429,0.054,0.12514991010783827,0.06660000000000002,0.115,0.031,0.03217383339851743,0.1744,0.502,0.054,0.1679683832683335,0.0675,0.1,0.028,0.025382627479789754,0.0218,0.029,0.015,0.004442221666388716,0.019300000000000005,0.026,0.015,0.0034976182372199126,0.037,0.086,0.016,0.025794056162870803,0.11560000000000001,0.279,0.068,0.06804606283001734,0.0874,0.126,0.06,0.024189988746495018,0.08139999999999999,0.091,0.056,0.009890511727015048,0.09889999999999999,0.177,0.081,0.03150467337466688,0.20580000000000004,0.68,0.062,0.20384896369616404,0.13160000000000002,0.374,0.062,0.11298692156371216,0.10069999999999998,0.364,0.019,0.1296174285263281,0.0213,0.029,0.015,0.004547282460742655,0.020700000000000003,0.028,0.016,0.004398231968012197,0.0661,0.088,0.04,0.013345411196362589,0.06520000000000001,0.164,0.027,0.04578646088091982,0.0874,0.197,0.049,0.044432720675946315,0.0863,0.421,0.035,0.11865454057894287,0.1369,0.436,0.018,0.1473781606012988,0.028599999999999997,0.092,0.016,0.022603834482966233,0.07420000000000002,0.119,0.035,0.027124404755373588,0.026000000000000002,0.036,0.017,0.008550503558920439,0.0208,0.026,0.016,0.003881580434135903,0.02,0.026,0.014,0.0033993463423951896,0.0963,0.365,0.014,0.09680111340039202,0.2597,0.61,0.061,0.18808157213767057,0.11420000000000001,0.457,0.053,0.12200255006442375,0.132,0.379,0.063,0.11430854930600967,0.05890000000000001,0.111,0.04,0.02384417003052202,0.04329999999999999,0.049,0.034,0.004877385456255112,0.036800000000000006,0.047,0.028,0.006713171133426188
69,SUPPLY071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,SUPPLY072,0.17850000000000002,0.512,0.037,0.18152517425659973,0.13879999999999998,0.467,0.011,0.1820108665864639,0.19180000000000003,0.36,0.01,0.1572675003510473,0.0164,0.021,0.01,0.0037178249316263162,0.0187,0.026,0.011,0.00447337804249888,0.033499999999999995,0.052,0.009,0.013209844813622907,0.2938,0.382,0.046,0.13881306374641642,0.3187,0.523,0.047,0.19753371020326296,0.3595,0.53,0.054,0.21632241883098685,0.23399999999999999,0.431,0.036,0.16972723215009822,0.7226999999999999,1.009,0.375,0.29806004242247713,0.030600000000000006,0.115,0.012,0.030166942908495795,0.016800000000000002,0.021,0.01,0.004467164151400255,0.353,1.002,0.01,0.44143100631166965,0.5027,0.512,0.492,0.0065157927802805115,0.3774,0.516,0.046,0.2107311082873148,0.33229999999999993,0.393,0.057,0.10584060342483566,0.41640000000000005,0.545,0.294,0.10337762491629093,0.4569,0.526,0.241,0.10598579569399331,0.33390000000000003,0.397,0.185,0.07986300770694778,0.3705,0.535,0.175,0.14464611989265388,0.25649999999999995,0.512,0.013,0.251835594518858,0.0177,0.027,0.01,0.005165053511608353,0.013600000000000001,0.028,0.008,0.00605896947600094,0.0715,0.381,0.009,0.11707001703633979,0.3262,0.4,0.161,0.09725430581727475,0.49749999999999994,0.54,0.208,0.10193271201031484,0.0979,0.364,0.031,0.10699371736487874,0.1567,0.375,0.039,0.15123936142567002,0.20400000000000001,0.49,0.036,0.1747754114412106,0.5563,1.019,0.016,0.35558029254226736,0.0196,0.027,0.012,0.004765617600176405,0.016900000000000002,0.027,0.009,0.0057629082164399525,0.0208,0.057,0.008,0.014778362561528932,0.236,0.501,0.036,0.21692958406921922,0.3019,0.412,0.07,0.12536209776306217,0.4520999999999999,0.571,0.077,0.1656283993361847,0.1926,0.477,0.032,0.16659678534980465,0.3552,0.531,0.042,0.16439978372518893,0.35750000000000004,0.526,0.039,0.190660401994984
71,SUPPLY073,0.211,0.218,0.203,0.005734883511361752,0.21990000000000004,0.232,0.21,0.007445356494710876,0.1254,0.216,0.095,0.04549774109166788,0.10469999999999999,0.118,0.095,0.007056124211554731,0.1836,0.268,0.094,0.05144187658578045,0.20459999999999998,0.229,0.17,0.020457000974944708,0.2144,0.231,0.204,0.008030497424748295,0.2111,0.224,0.199,0.008438667614683678,0.21030000000000001,0.218,0.204,0.004372896319628703,0.2171,0.228,0.207,0.006244108334173019,0.21580000000000005,0.226,0.206,0.00626808494588969,0.12960000000000002,0.227,0.096,0.04685248718644033,0.19140000000000001,0.201,0.18,0.006432556084308777,0.18860000000000002,0.224,0.125,0.0301853533283206,0.19920000000000002,0.222,0.184,0.010228500487472356,0.20370000000000005,0.226,0.188,0.011547486498993812,0.2172,0.23,0.204,0.007828722046981167,0.2141,0.231,0.203,0.007636898730651223,0.2068,0.237,0.132,0.028665891462386673,0.1904,0.234,0.119,0.04253939350766534,0.060300000000000006,0.152,0.002,0.06362398220098386,0.009499999999999998,0.026,0.002,0.007245688373094719,0.011699999999999999,0.028,0.003,0.008692908987598265,0.009600000000000001,0.019,0.003,0.005440588203494177,0.1159,0.207,0.003,0.07648304096697225,0.1879,0.227,0.115,0.039669327641838795,0.2056,0.236,0.123,0.033403925251715885,0.2213,0.232,0.21,0.007789594198530363,0.21760000000000002,0.228,0.204,0.007862710869809619,0.3845,0.542,0.214,0.14994165531966092,0.2838,0.466,0.23,0.07685599810323489,0.13930000000000003,0.331,0.006,0.12889793550626705,0.0264,0.171,0.002,0.05115814261244788,0.11280000000000001,0.372,0.002,0.13425249842492068,0.27540000000000003,0.68,0.011,0.20180089197027848,0.022400000000000003,0.139,0.002,0.04164185928179053,0.021400000000000002,0.121,0.003,0.03552213707284828,0.1117,0.359,0.002,0.1611928107026558,0.3622,0.541,0.213,0.13441957529401075,0.40869999999999995,0.66,0.218,0.154295567733562
72,SUPPLY074,0.13069999999999998,0.185,0.113,0.020618492239303586,0.0994,0.114,0.08,0.011992590304943391,0.07469999999999999,0.1,0.052,0.018318478830587074,0.07680000000000001,0.121,0.06,0.01810340667756578,0.0756,0.105,0.044,0.01841617646406429,0.11860000000000001,0.215,0.072,0.04463979291071041,0.10969999999999999,0.274,0.064,0.06349636910004296,0.0992,0.14,0.08,0.01876640023493525,0.0827,0.103,0.065,0.01222974515951443,0.10389999999999999,0.157,0.062,0.0335209718766559,0.1199,0.185,0.083,0.031049959742324947,0.0926,0.124,0.063,0.021140797840510497,0.0702,0.095,0.052,0.015389751279486115,0.06999999999999999,0.094,0.047,0.016559656464498963,0.09509999999999999,0.166,0.051,0.035535428330986336,0.0895,0.1,0.073,0.010448285345771658,0.10490000000000002,0.142,0.06,0.02590774230053848,0.11820000000000001,0.139,0.083,0.018425827284306973,0.0703,0.083,0.05,0.00984377976185977,0.2279,0.425,0.08,0.12362708261362294,0.12579999999999997,0.159,0.089,0.02355513626461211,0.0806,0.107,0.064,0.014049120178067299,0.07200000000000001,0.098,0.055,0.018049315160907842,0.0828,0.099,0.064,0.010932113753117973,0.0923,0.131,0.064,0.01964716547268616,0.11579999999999999,0.379,0.056,0.09509620859365997,0.13390000000000002,0.323,0.091,0.06908521308258858,0.12370000000000003,0.153,0.091,0.017714087300476113,0.11879999999999999,0.191,0.078,0.03107267466941189,0.14479999999999998,0.216,0.089,0.039069169430639296,0.09359999999999999,0.114,0.076,0.011047372739454595,0.0692,0.082,0.048,0.012263767773404714,0.06749999999999999,0.084,0.045,0.012094535037684493,0.0941,0.18,0.053,0.03807726063909768,0.12069999999999999,0.187,0.094,0.03076812925378756,0.2419,0.615,0.108,0.1519966739402178,0.1405,0.233,0.096,0.05087730338766001,0.16550000000000004,0.371,0.114,0.08676308738935777,0.1567,0.196,0.122,0.02232611823751625,0.1021,0.152,0.069,0.024048330965416753
73,SUPPLY075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,SUPPLY076,0.0495,0.072,0.029,0.014183323540928857,0.022899999999999997,0.039,0.016,0.008837420438114278,0.030699999999999998,0.047,0.015,0.010904127658827183,0.022399999999999996,0.036,0.015,0.008085652588244053,0.045899999999999996,0.1,0.015,0.025269436963344563,0.056100000000000004,0.086,0.034,0.018058239116813132,0.0517,0.093,0.023,0.02178200072434935,0.034800000000000005,0.071,0.015,0.01799259106780714,0.0581,0.074,0.024,0.014586523460601113,0.045700000000000005,0.078,0.019,0.017901272456324314,0.0531,0.084,0.028,0.017444833682847834,0.0225,0.034,0.016,0.006553201083779166,0.0337,0.048,0.017,0.011035800328426066,0.022200000000000004,0.038,0.015,0.007927448797970534,0.0507,0.077,0.02,0.016813024052138206,0.0439,0.083,0.023,0.019795903055374306,0.051500000000000004,0.072,0.023,0.013826303434637425,0.0322,0.087,0.015,0.022444004396126226,0.054400000000000004,0.068,0.034,0.009766154707855995,0.055400000000000005,0.106,0.015,0.03005254657355272,0.0365,0.055,0.016,0.012903487900563941,0.019,0.033,0.015,0.006055300708194984,0.033100000000000004,0.045,0.016,0.009182713227702486,0.0407,0.076,0.015,0.02142195135836136,0.057699999999999994,0.092,0.029,0.021359619222573546,0.0353,0.051,0.025,0.008260347046785221,0.0452,0.073,0.026,0.014520483616066114,0.041600000000000005,0.067,0.027,0.011500724614852173,0.0685,0.132,0.036,0.027893647225767298,0.030700000000000005,0.048,0.016,0.010614978934401036,0.032600000000000004,0.045,0.015,0.008208396784864737,0.0227,0.039,0.015,0.008680117766738217,0.028500000000000004,0.044,0.015,0.010233387622005834,0.12919999999999998,0.252,0.047,0.07657501768418558,0.08639999999999999,0.18,0.037,0.047324412304855935,0.038000000000000006,0.094,0.017,0.022489503724577337,0.0389,0.049,0.026,0.00811651266109884,0.055200000000000006,0.095,0.032,0.02328948260481542,0.05940000000000001,0.112,0.029,0.024157814470684224,0.0349,0.062,0.016,0.0166028779299119
75,SUPPLY077,0.4678000000000001,0.779,0.131,0.18827509424008027,0.26080000000000003,0.344,0.04,0.11446086182136184,0.0323,0.045,0.021,0.008667307668602875,0.0312,0.045,0.019,0.006511528238439882,0.06559999999999999,0.295,0.014,0.08866942351603886,0.2042,0.337,0.034,0.13636291447620372,0.40569999999999995,0.718,0.109,0.17831436036144455,0.45219999999999994,0.509,0.405,0.032327490881085504,0.2562,0.678,0.022,0.2460075879588541,0.24259999999999998,0.539,0.017,0.1659412211865662,0.25999999999999995,0.423,0.149,0.11401169530651961,0.36089999999999994,0.565,0.307,0.0778080972650019,0.07620000000000002,0.304,0.018,0.09924582275004493,0.1565,0.419,0.024,0.15946943280767006,0.1086,0.353,0.012,0.13745560899593892,0.020999999999999998,0.036,0.014,0.007302967433402214,0.0221,0.034,0.011,0.008924996109554086,0.0241,0.031,0.012,0.006707375708046247,0.028600000000000004,0.041,0.016,0.009082339395160748,0.026500000000000003,0.041,0.016,0.008462334849857403,0.05620000000000001,0.206,0.016,0.0690906007435969,0.029200000000000004,0.041,0.017,0.009330952077181978,0.0295,0.041,0.017,0.008127456893491073,0.025500000000000002,0.035,0.013,0.0076630426217151005,0.0603,0.256,0.011,0.0855908224571355,0.023000000000000003,0.04,0.012,0.010614455552060439,0.0342,0.07,0.011,0.017768886665554862,0.0663,0.283,0.011,0.09196986221342052,0.027500000000000004,0.045,0.016,0.010362861037806542,0.026600000000000002,0.038,0.016,0.007574812062208393,0.0661,0.292,0.017,0.08912968080274944,0.0322,0.086,0.017,0.02028573664206235,0.029100000000000004,0.039,0.017,0.006822348894951389,0.023100000000000002,0.038,0.01,0.009527154174603593,0.0636,0.299,0.014,0.09436948659391975,0.0221,0.04,0.01,0.010908202825804483,0.022699999999999998,0.037,0.011,0.007916929820187733,0.06970000000000001,0.258,0.014,0.09084180388638996,0.03710000000000001,0.08,0.017,0.0188352506398685,0.028100000000000003,0.042,0.016,0.008491171886141513
